row ID,Molecule,Molecule name,Mannhold LogP,Atomic Polarizabilities,Aromatic Atoms Count,Aromatic Bonds Count,Element Count,Bond Polarizabilities,Bond Count,Eccentric Connectivity Index,Fragment Complexity,VABC Volume Descriptor,Hydrogen Bond Acceptors,Hydrogen Bond Donors,Largest Chain,Largest Pi Chain,Petitjean Number,Rotatable Bonds Count,Lipinski's Rule of Five,Topological Polar Surface Area,Vertex adjacency information magnitude,Molecular Weight,XLogP,Zagreb Index,Molecular Formula,Formal Charge,Formal Charge (pos),Formal Charge (neg),Heavy Atoms Count,Molar Mass,SP3 Character,Rotatable Bonds Count (non terminal)
Row9859,O=C1c2c(C(=O)C=C1)c(O)ccc2O,C10H6O4,2.12,24.808758,6,6,20,8.475242,15,126,259.04,165.245542155311,2,2,0,14,0.4,2,0,74.6,4.90689059560852,190.026608672,0.628,74,C10H6O4,0,0,0,14,190.152623201112,0,0
Row9860,O=C1c2c(C(=O)c3c1c(O)c(O)cc3)c(O)ccc2O,C14H8O6,2.34,34.786344,12,12,28,10.661656,22,265,520.06,223.4805579575,2,4,0,20,0.5,4,0,115.06,5.4594316186373,272.032087976,1.645,112,C14H8O6,0,0,0,20,272.210258151055,0,0
Row9861,Ic1ccc([C@@H]2[C@H](C(=O)N3CCCC3)[C@@H]4N(C)[C@H](C2)CC4)cc1,C19H25N2OI,3.11,58.461825,6,6,48,35.838175,26,396,2095.04,322.369045773028,3,0,2,6,0.5,4,0,23.55,5.70043971814109,424.101161420001,3.445,128,C19H25IN2O,0,0,0,23,424.319785226258,0.25,2
Row9862,o1c2c(cc(OC)cc2)c(c1)CCN(C)C,C13H17NO2,2.56,36.919481,9,10,33,24.396519,17,228,916.03,204.922720241556,1,0,4,10,0.444444444444444,7,0,25.61,5.08746284125034,219.125928784,1.844,80,C13H17NO2,0,0,0,16,219.280072535457,0.151515151515152,4
Row9863,O=C1C(O)=CC(=O)C(=C1)O,C6H4O4,1.68,16.435172,0,0,14,6.288828,10,80,106.04,124.590979754245,4,2,0,10,0.4,2,0,74.6,4.32192809488736,140.010958608,0.468,48,C6H4O4,0,0,0,10,140.093798106309,0,0
Row9864,O=C1C(O)=CC(=O)C=C1,C6H4O3,1.79,15.633172,0,0,13,6.288828,9,67,97.03,115.800753053683,3,1,0,9,0.4,1,0,54.37,4.16992500144231,124.016043988,0.12,42,C6H4O3,0,0,0,9,124.094393178739,0,0
Row9865,[Zn+2].O=C([O-])[C@@H](N)CC(=O)O.O=C([O-])[C@H](N)CC(=O)O,C8H12N2O8Zn,1.13,37.797516,0,0,31,17.546484,16,1935228896,442.11,#NUM!,10,4,6,3,0.999000000999,12,0,206.9,5,327.988507544,-6.21,72,C8H12N2O8Zn,0,2,-2,19,329.585384711761,0.129032258064516,6
Row9866,C(CCC)(CC)C,C7H16,2.23,22.988688,0,0,23,17.491312,6,45,442,129.628351081867,0,0,6,0,0.4,6,0,0,3.58496250072116,100.125200512,4.262,24,C7H16,0,0,0,7,100.202203338729,0.304347826086957,3
Row9867,O=C(NCC(N)(C)C)CC1CCC2(OOC3(O2)C4CC5CC(C4)CC3C5)CC1,C22H36N2O4,3.22,68.1325479999999,0,0,64,44.145452,32,739,3868.06,381.803795483647,6,2,6,3,0.466666666666667,7,0,82.81,6,392.267507632001,3.688,166,C22H36N2O4,0,0,0,28,392.533082991414,0.328125,4
Row9868,[Cu+2].F[B-](F)(F)F.F[B-](F)(F)F.O,H2OB2CuF8,0.14,18.751586,0,0,14,20.054414,8,-1179869200,32.12,#NUM!,1,1,3,0,0.999000000999,8,0,0,4,254.945998744,4.177,40,B2CuF8H2O,0,2,-2,12,255.170208465621,0,0
Row9869,O=c1oc2c(C(=O)c3oc(=O)c(oc3C2=O)=O)oc1=O,C10O10,1.46,25.62,12,12,20,13.412,22,302,104.1,211.257526256278,2,0,0,20,0.444444444444444,0,0,154.98,5.4594316186373,279.9491462,-0.896,112,C10O10,0,0,0,20,280.101408243574,0,0
Row9870,O=C(O)[C@@H](O)[C@H](O)CO,C4H8O5,1.35,16.384344,0,0,17,9.703656,8,61,184.05,119.055072006272,5,4,6,3,0.4,7,0,97.99,4,136.037173356,-2.395,36,C4H8O5,0,0,0,9,136.103494255605,0.176470588235294,3
Row9871,O=C(O)[C@H](O)[C@@H](O)CO,C4H8O5,1.35,16.384344,0,0,17,9.703656,8,61,184.05,119.055072006272,5,4,6,3,0.4,7,0,97.99,4,136.037173356,-2.395,36,C4H8O5,0,0,0,9,136.103494255605,0.176470588235294,3
Row9872,[Fe+3].[Fe+3].O=C([O-])C(=O)[O-].O=C([O-])C(=O)[O-].O=C([O-])C(=O)[O-],C6O12Fe2,0.58,36.984,0,0,20,11.496,15,-64771102,155.14,#NUM!,12,0,4,6,0.999000000999,9,1,240.78,4.90689059560852,375.80885044,-4.95,66,C6Fe2O12,0,6,-6,20,375.747565758615,0,3
Row9873,[U],U,1.35,27.4,0,0,1,0,0,0,0.01,#NUM!,0,0,0,0,0,0,0,0,0,238.0507882,0,0,U,0,0,0,1,238.028918279254,0,0
Row9874,[U+3].[H-].[H-].[H-],H3U,1.35,29.400379,0,0,4,0,0,0,0.01,#NUM!,0,0,0,0,0.999000000999,0,0,0,0,241.074263296,0,0,H3U,0,3,-3,1,241.052740540732,0,0
Row9875,O=c1n(ncc(n1C)=O)CCCCN2CCN(c3ncccn3)CC2,C16H23N7O2,2.23,52.800239,12,12,48,37.619761,27,671,1900.09,316.061859265757,5,0,4,8,0.5,7,0,89.15,5.75488750216347,345.191322976001,1.265,126,C16H23N7O2,0,0,0,25,345.400143990992,0.1875,6
Row9876,O=[N+]([O-])c1c(OC(=O)C(=O)Oc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2)ccc(c1)[N+](=O)[O-],C14H6N4O12,1.24,42.664758,12,12,36,17.331242,31,714,499.16,322.019582891134,2,0,4,30,0.466666666666667,13,0,225.16,5.95419631038688,421.998221632,2.654,150,C14H6N4O12,0,4,-4,30,422.217619036964,0,9
Row9877,Fc1cc(C(=O)C(NC)C)ccc1,C10H12NOF,2.23,28.060516,6,6,25,15.939484,13,140,469.03,173.568557214501,2,1,5,8,0.428571428571429,6,0,29.1,4.70043971814109,181.090292224,1.872,60,C10H12FNO,0,0,0,13,181.207159368395,0.12,3
Row9878,S(c1c(N2CCNCC2)cccc1)c3c(cc(C)cc3)C,C18H22N2S,3.11,51.449446,12,12,43,28.970554,23,384,1605.03,285.698598133135,2,1,0,7,0.454545454545455,5,0,40.57,5.52356195605701,298.150369704001,4.613,108,C18H22N2S,0,0,0,21,298.447434133461,0.13953488372093,3
Row9879,O1[C@@H](Oc2cc(O)cc(c2)/C=C/c3cc(O)c(OC)cc3)[C@H](O)[C@@H](O)[C@@H]([C@H]1CO)O,C21H24O9,2.78,60.181032,12,12,54,31.984968,32,782,2266.09,373.559589141052,5,6,2,18,0.5,13,1,149.07,6,420.142032348001,1.779,154,C21H24O9,0,0,0,30,420.410676272492,0.12962962962963,6
Row9880,O=C1c2c(O)c(-c3c(O)c4C(=O)C5=C(C[C@@H](CC(=O)O)O[C@@H]5C)C(c4c(c3)O)=O)cc(c2C(=O)C6=C1[C@H](O[C@@H](C6)CC(=O)O)C)O,C32H26O14,3.44,84.884618,12,12,72,38.003382,51,1556,3859.14,552.241966520391,10,6,3,28,0.476190476190476,13,2,242.26,6.6724253419715,634.132255512001,0.308,262,C32H26O14,0,0,0,46,634.541677282658,0.138888888888889,5
Row9881,O=C1C(=C)[C@@H](C(=O)O)[C@]2([C@@]1(O2)C)C,C9H10O4,2.01,25.71593,0,0,23,14.76407,14,106,420.04,166.758933631845,4,1,3,4,0.4,4,0,66.9,4.8073549220576,182.0579088,-0.624,78,C9H10O4,0,0,0,13,182.173650319628,0.217391304347826,1
Row9882,S(c1c(OC)cc(CC(N)CC)c(c1)OC)CC,C14H23NO2S,2.56,45.580239,6,6,41,30.595761,18,254,1375.04,266.620646326623,1,1,4,8,0.5,12,0,69.78,5.16992500144231,269.144949976,3.05,82,C14H23NO2S,0,0,0,18,269.404537948238,0.195121951219512,7
Row9883,O(c1cc2[nH]c3C4C5N(CC(C4)CC5CC)CCc3c2cc1)C,C20H26N2O,3.33,55.538618,9,10,49,32.979382,27,441,2303.03,291.131770027829,1,1,2,10,0.454545454545455,4,0,28.26,5.75488750216347,310.204513452001,3.745,136,C20H26N2O,0,0,0,23,310.433988876872,0.244897959183673,2
Row9884,s1c(nc(c1)C(=O)NCCN(C(C)C)C(C)C)NC(=O)c2c(O)cc(OC)c(c2)OC,C21H30N4O5S,2.67,68.27379,11,11,61,45.44421,32,835,2914.1,413.251205929875,6,3,8,20,0.470588235294118,17,0,141.26,6,450.193691060001,2.498,152,C21H30N4O5S,0,0,0,31,450.553598906351,0.163934426229508,10
Row9885,Clc1c(N(C2=NCCN2)CC=C)c(Cl)ccc1,C12H13N3Cl2,2.23,37.448309,6,6,30,19.011691,18,200,689.05,230.725479470967,3,1,4,10,0.428571428571429,6,0,27.63,5.16992500144231,269.048652776,3.86,84,C12H13Cl2N3,0,0,0,17,270.158045338667,0.1,4
Row9886,Fc1cc2[nH]cc(c2cc1)CCN(C)C,C12H15N2F,2.45,33.878895,9,10,30,20.241105,16,211,751.03,187.11060127304,1,1,4,9,0.444444444444444,6,0,19.03,5,206.1219267,2.2,76,C12H15FN2,0,0,0,15,206.259751702915,0.133333333333333,3
Row9887,O=C1C(=O)[C]([O-])C([C]1[O-])=C(C#N)C#N,C8N2O4,1.68,19.488,0,0,14,5.152,14,129,14.06,170.630634619111,6,0,5,6,0.5,2,0,127.84,4.8073549220576,187.98580648,-1.237,68,C8N2O4,-2,0,-2,14,188.096913298654,0.142857142857143,0
Row9888,O=C1C([O-])=C([O-])C(C1=C(C#N)C#N)=O,C8N2O4,1.68,19.488,0,0,14,5.152,14,129,14.06,167.994175918311,6,0,5,14,0.5,2,0,127.84,4.8073549220576,187.98580648,0.179,68,C8N2O4,-2,0,-2,14,188.096913298654,0,0
Row9889,OC(CC)(CC)CC,C7H16O,2.12,23.790688,0,0,24,17.491312,7,41,473.01,138.418577782428,1,1,5,0,0.5,7,0,20.23,3.8073549220576,116.120115132,1.875,32,C7H16O,0,0,0,8,116.201608266298,0.291666666666667,3
Row9890,O(c1c(OC)ccc2c1c[n+]3CCc4c(-c3c2)cc(OC)c(c4)O)C,C20H20NO4,3.11,52.84386,16,17,45,29.59214,28,494,1704.05,298.734543169346,0,1,2,20,0.5,7,0,51.8,5.8073549220576,338.139233120001,4.453,138,C20H20NO4,1,1,0,25,338.377855929589,0.111111111111111,3
Row9891,SCCNC(=O)c1cc(C(=O)NCCS)ccc1,C12H16N2O2S2,2.12,41.392688,6,6,34,25.287312,18,310,850.06,256.261543939056,4,2,6,12,0.5,8,0,135.8,5.16992500144231,284.065319752,2.176,80,C12H16N2O2S2,0,0,0,18,284.400269077955,0.117647058823529,6
Row9892,O=C(O[C@@H]1O[C@@H]([C@@H](O)[C@@H]([C@H]1O)OC(=O)c2cc(O)c(O)c(c2)O)COC(=O)c3cc(O)c(O)c(c3)O)c4cc(O)c(O)c(c4)O,C27H24O18,2.45,77.9590319999999,18,18,69,36.774968,48,1272,3204.18,520.008784996502,9,11,4,12,0.470588235294118,21,2,310.66,6.58496250072116,636.096263928001,2.61,238,C27H24O18,0,0,0,45,636.469736001344,0.0869565217391304,10
Row9893,O=C1O[C@@H]2[C@@H](O)[C@@H](O[C@@H]([C@H]2O)COC(c3c(-c4c1cc(O)c(c4O)O)c(O)c(O)c(O)c3)=O)OC(=O)c5cc(O)c(O)c(c5)O,C27H22O18,2.45,76.625446,18,18,67,34.588554,49,1267,3061.18,507.652326295702,9,11,3,24,0.470588235294118,14,2,310.66,6.61470984411521,634.080613864001,2.528,248,C27H22O18,0,0,0,45,634.453854493693,0.0895522388059701,3
Row9894,Clc1cc2[nH]c(=O)n(c2cc1)C3CCN(CCCC(c4ccc(F)cc4)c5ccc(F)cc5)CC3,C28H28N3OClF2,3.77,75.3462039999999,21,22,63,39.013796,39,1098,3299.07,441.123840509176,1,1,4,10,0.5,10,1,41.03,6.28540221886225,495.188896636001,6.227,188,C28H28ClF2N3O,0,0,0,35,495.992204784048,0.142857142857143,7
Row9895,O=C(O)CCNC(=N)N,C4H9N3O2,1.35,17.945137,0,0,18,10.796863,8,76,217.05,123.038213828289,5,4,7,4,0.5,6,0,99.2,4,131.069476528,-0.643,34,C4H9N3O2,0,0,0,9,131.133329847831,0.111111111111111,4
Row9896,O=C1C(=C)CC(=C1C)C,C8H10O,2.23,21.54993,0,0,19,11.89007,9,58,289.01,135.448727605095,1,0,0,6,0.25,2,0,17.07,4.16992500144231,122.07316494,0.744,44,C8H10O,0,0,0,9,122.164699640131,0.157894736842105,0
Row9897,[Ag+].[Ag+].[Ag+].[N-3],NAg3,1.02,22.7,0,0,4,0,0,0,12.04,#NUM!,1,0,0,0,0.999000000999,0,0,0,0,334.718365,0,0,Ag3N,0,3,-3,4,337.611155740686,0,0
Row9898,[Cl-].[o+]1c(c(O)cc2c1cc(O)cc2)-c3cc(O)c(O)c(c3)O,C15H11O6Cl,2.34,40.726723,16,17,33,13.941277,23,-1244640302,694.07,253.6440690546,0,5,0,21,0.999000000999,6,0,101.15,5.52356195605701,322.024415752,4.398,114,C15H11ClO6,0,1,-1,22,322.697753887504,0,1
Row9899,O=C(c1cc2OCOc2cc1)C(NC)CCC,C13H17NO3,2.45,37.721481,6,6,34,24.034519,18,250,953.04,224.612946942117,2,1,6,10,0.444444444444444,7,0,47.56,5.16992500144231,235.120843404,2.127,84,C13H17NO3,0,0,0,17,235.279477463027,0.176470588235294,5
Row9900,O=C(O[C@H]1C=C[C@H]2[C@@H]3N(C)CC[C@@]42[C@H]1Oc5c(OC)ccc(c45)C3)C,C20H23NO4,3.11,54.844239,6,6,48,33.829761,29,398,2104.05,314.769231220546,3,0,3,8,0.444444444444444,6,0,48,5.85798099512757,341.162708216001,1.551,150,C20H23NO4,0,0,0,25,341.401678191067,0.229166666666667,3
Row9901,O1C(C2=C(c3ccccc3C2)CC1)(CCN(C)C)C,C17H23NO,3.11,47.158239,6,6,42,29.039761,21,287,1594.02,263.859973343662,2,0,4,8,0.444444444444444,6,0,12.47,5.39231742277876,257.177964356,1.915,104,C17H23NO,0,0,0,19,257.371255717995,0.214285714285714,3
Row9902,[C@@H]12[C@@H]3C(CC[C@H]1[C@H]4[C@@H](CCC4)CC2)CCCC3,C17H28,3.33,48.590204,0,0,45,30.609796,20,243,2032,253.162362537334,0,0,0,0,0.5,0,1,0,5.32192809488736,232.219100896,8.287,98,C17H28,0,0,0,17,232.404851352518,0.377777777777778,0
Row9903,Clc1cc2c(c3c(cccc3)c(c2cc1)-c4ccccc4)-c5ccccc5,C26H17Cl,4.21,59.275481,26,28,44,19.004519,31,495,1602.01,322.906870129368,0,0,0,26,0.454545454545455,3,1,0,5.95419631038688,364.101878224,9.056,150,C26H17Cl,0,0,0,27,364.86706370971,0,2
Row9904,O1[C@H](c2cc(OC)c(O)cc2)[C@@H](CO)[C@H](C1)Cc3cc(OC)c(O)cc3,C20H24O6,3,56.015032,12,12,50,31.984968,28,553,2054.06,332.529383114302,2,3,2,8,0.461538461538462,11,0,88.38,5.8073549220576,360.157288488001,1.996,134,C20H24O6,0,0,0,26,360.401725592995,0.16,6
Row9905,O=C1C(=C(C(=O)C(=C1C(=O)O)C(=O)O)C(=O)O)C(=O)O,C10H4O10,1.46,28.287172,0,0,24,10.120828,20,222,196.1,235.970443657878,10,4,3,20,0.428571428571429,8,0,183.34,5.32192809488736,283.980446328,-0.379999999999999,100,C10H4O10,0,0,0,20,284.133171258877,0,4
Row9906,O=C(O)c1oc(C(=O)O)c(c1C(=O)O)C(=O)O,C8H4O9,1.35,23.965172,5,5,21,10.120828,17,164,169.09,186.961165107183,8,4,3,17,0.333333333333333,8,0,162.34,5.08746284125034,243.985531708,-0.969,84,C8H4O9,0,0,0,17,244.112294537732,0,4
Row9907,O=c1c2c(=O)oc(c2c(=O)c3c1c(=O)oc3=O)=O,C10O8,1.68,24.016,12,14,18,9.58,20,218,94.08,193.677072855156,0,0,0,18,0.428571428571429,0,0,128.7,5.32192809488736,247.95931696,0.144,104,C10O8,0,0,0,18,248.102598388435,0,0
Row9908,OC(CCCCC)(CC)C,C9H20O,2.34,29.97786,0,0,30,21.86414,9,96,751.01,173.010547034161,1,1,8,0,0.428571428571429,9,0,20.23,4.16992500144231,144.15141526,3.224,40,C9H20O,0,0,0,10,144.254843075177,0.3,5
Row9909,O=C1c2oc(=O)oc2C(=O)c3c1oc(=O)o3,C8O8,1.46,20.496,10,10,16,11.496,18,200,84.08,164.358021005022,2,0,0,16,0.5,0,0,120.84,5.16992500144231,223.95931696,-0.0880000000000001,92,C8O8,0,0,0,16,224.081126594859,0,0
Row9910,O=c1oc2c(c3oc(=O)c(=O)oc3c4c2oc(=O)c(=O)o4)oc1=O,C12O12,1.46,30.744,18,21,24,17.244,27,390,177.12,237.537031507534,0,0,0,24,0.333333333333333,0,0,181.26,5.75488750216347,335.93897544,1.724,138,C12O12,0,0,0,24,336.121689892289,0,0
Row9911,O=c1oc2c3oc(=O)oc3c4c(c2o1)oc(=O)o4,C9O9,1.46,23.058,15,18,18,14.37,21,237,135.09,167.18777363065,0,0,0,18,0.285714285714286,0,0,130.05,5.39231742277876,251.95423158,0.254,108,C9O9,0,0,0,18,252.091267419217,0,0
Row9912,O=c1c(O)c(oc2c1c(O)cc(c2O)O)-c3ccc(O)cc3,C15H10O7,2.34,38.68193,16,17,32,13.80607,24,368,694.07,249.566769283928,0,5,0,22,0.5,6,0,131.36,5.58496250072116,302.04265266,3.446,120,C15H10O7,0,0,0,22,302.236280483064,0,1
Row9913,O=C(OC(C#C)/C(=C/CC)/C)C1C(C)(C)C1C=C(C)C,C18H26O2,3.22,50.620618,0,0,46,31.297382,20,330,1736.02,311.925883162723,2,0,8,3,0.454545454545455,12,0,26.3,5.32192809488736,274.193280072001,4.441,98,C18H26O2,0,0,0,20,274.398515596793,0.239130434782609,6
Row9914,O=c1c(OC)c(oc2c1c(O)cc(c2)OC)-c3cc(O)c(OC)cc3,C18H16O7,2.67,47.962688,16,17,41,26.113312,27,479,1249.07,301.454723161529,0,2,2,22,0.5,9,0,98.36,5.75488750216347,344.089602852,3.551,132,C18H16O7,0,0,0,25,344.316132696382,0.0731707317073171,4
Row9915,O=C1OC[C@@H]([C@H]1Cc2cc(O)ccc2)Cc3cc(O)ccc3,C18H18O4,3,46.890274,12,12,40,22.551726,24,407,1302.04,277.720501760645,2,2,0,7,0.454545454545455,6,0,66.76,5.58496250072116,298.120509056,2.887,114,C18H18O4,0,0,0,22,298.333799421326,0.125,4
Row9916,Oc1cc(ccc1)C[C@H]([C@H](CO)Cc2cc(O)ccc2)CO,C18H22O4,3,49.557446,12,12,44,24.050554,23,394,1563.04,292.713419162246,2,4,6,7,0.454545454545455,11,0,80.92,5.52356195605701,302.151809184001,2.18,106,C18H22O4,0,0,0,22,302.365562436629,0.136363636363636,7
Row9917,O=C(OCC)[C@@H](N)CCCNC(=N)N,C8H18N4O2,1.68,32.086274,0,0,32,21.891726,13,197,779.06,203.218912539922,6,4,11,4,0.5,11,0,114.22,4.70043971814109,202.142975816,-0.0140000000000001,56,C8H18N4O2,0,0,0,14,202.254443426451,0.1875,8
Row9918,O=C1NC(C(=O)O)CC1.O=C(O)[C@@H](N)CCCN=C(N)N,C11H21N5O5,1.57,42.872653,0,0,42,25.831347,20,1345294296,1261.1,283.401389325773,10,6,9,4,0.999000000999,11,1,194.12,5.32192809488736,303.154268772001,-4.412,90,C11H21N5O5,0,0,0,21,303.315391368037,0.166666666666667,6
Row9919,S=C1SCC(N1)=O,C3H3NOS2,1.35,14.982379,0,0,10,8.317621,7,42,58.04,99.6200714999279,2,1,0,5,0.5,0,0,86.49,3.8073549220576,132.965605716,-0.456,32,C3H3NOS2,0,0,0,7,133.194308072523,0.1,0
Row9920,O=c1c(O)c(oc2c1c(O)cc(c2)OC)-c3cc(O)c(OC)cc3,C17H14O7,2.56,44.869102,16,17,38,22.010898,26,462,1048.07,284.158738535662,0,3,2,22,0.5,8,0,109.36,5.70043971814109,330.073952788,3.659,128,C17H14O7,0,0,0,24,330.289515291943,0.0526315789473684,3
Row9921,O=c1c(O)c(oc2c1c(OC)cc(c2)O)-c3cc(O)c(O)c(c3)O,C16H12O8,2.34,42.577516,16,17,36,17.908484,26,428,892.08,275.652980610356,0,5,2,23,0.454545454545455,8,0,140.59,5.70043971814109,332.053217344,3.79,130,C16H12O8,0,0,0,24,332.262302815073,0.0277777777777778,2
Row9922,O=c1c(OC)c(oc2c1c(O)cc(c2)OC)-c3cc(OC)c(OC)c(c3)OC,C20H20O8,2.78,54.95186,16,17,48,34.31814,30,540,1744.08,344.836919113824,0,1,2,23,0.5,12,0,96.59,5.90689059560852,388.115817600001,3.787,146,C20H20O8,0,0,0,28,388.368772432831,0.104166666666667,6
Row9923,O1C(C=C(C)C)CC(C)CC1,C10H18O,2.45,30.404274,0,0,29,21.593726,11,103,731.01,175.313614258428,1,0,3,2,0.5,4,0,9.23,4.4594316186373,154.135765196,2.696,50,C10H18O,0,0,0,11,154.249697464314,0.275862068965517,1
Row9924,O1[C@H](C=C(C)C)C[C@H](C)CC1,C10H18O,2.45,30.404274,0,0,29,21.593726,11,103,731.01,175.313614258428,1,0,3,2,0.5,4,0,9.23,4.4594316186373,154.135765196,2.696,50,C10H18O,0,0,0,11,154.249697464314,0.275862068965517,1
Row9925,O1[C@@H](C=C(C)C)C[C@H](C)CC1,C10H18O,2.45,30.404274,0,0,29,21.593726,11,103,731.01,175.313614258428,1,0,3,2,0.5,4,0,9.23,4.4594316186373,154.135765196,2.696,50,C10H18O,0,0,0,11,154.249697464314,0.275862068965517,1
Row9926,O1[C@@H](C=C(C)C)C[C@@H](C)CC1,C10H18O,2.45,30.404274,0,0,29,21.593726,11,103,731.01,175.313614258428,1,0,3,2,0.5,4,0,9.23,4.4594316186373,154.135765196,2.696,50,C10H18O,0,0,0,11,154.249697464314,0.275862068965517,1
Row9927,O1[C@H](C=C(C)C)C[C@@H](C)CC1,C10H18O,2.45,30.404274,0,0,29,21.593726,11,103,731.01,175.313614258428,1,0,3,2,0.5,4,0,9.23,4.4594316186373,154.135765196,2.696,50,C10H18O,0,0,0,11,154.249697464314,0.275862068965517,1
Row9928,O=C(O)c1cc(OC)c(O)c(c1)OC,C9H10O5,1.9,26.51793,6,6,24,15.72207,14,136,394.05,174.369160332406,2,2,3,12,0.333333333333333,7,0,75.99,4.8073549220576,198.05282342,0.793,66,C9H10O5,0,0,0,14,198.173055247197,0.0833333333333333,3
Row9929,C(C(C)C)(CCC)C,C8H18,2.34,26.082274,0,0,26,19.677726,7,54,569,146.924335707733,0,0,6,0,0.4,7,0,0,3.8073549220576,114.140850576,4.77,30,C8H18,0,0,0,8,114.228820743168,0.307692307692308,3
Row9930,C(C(C)C)(C(C)C)C,C8H18,2.34,26.082274,0,0,26,19.677726,7,43,569,146.924335707733,0,0,5,0,0.5,7,0,0,3.8073549220576,114.140850576,4.709,32,C8H18,0,0,0,8,114.228820743168,0.307692307692308,2
Row9931,[o+]1c(c(O)cc2c1cc(O)c(c2O)O)-c3cc(O)c(O)cc3,C15H11O7,2.34,39.348723,16,17,33,13.941277,24,394,763.07,239.984998634328,0,6,0,22,0.454545454545455,7,1,121.38,5.58496250072116,303.050477692,3.909,120,C15H11O7,1,1,0,22,303.24422123689,0,1
Row9932,O(c1c(OC)cc2Cc3c(cc(OC)c(c3)OC)Cc4c(Cc2c1)cc(OC)c(c4)OC)C,C27H30O6,3.77,72.3357899999999,18,18,63,44.29221,36,684,3300.06,422.435440692169,0,0,2,8,0.333333333333333,12,1,55.38,6.16992500144231,450.204238680001,5.12,174,C27H30O6,0,0,0,33,450.524521393466,0.142857142857143,6
Row9933,O(c1c(OC)ccc(c1)CO)C,C9H12O3,2.12,26.247516,6,6,24,16.950484,12,122,444.03,159.425165632083,1,1,2,8,0.428571428571429,6,0,38.69,4.58496250072116,168.078644244,0.773,54,C9H12O3,0,0,0,12,168.19012689971,0.125,3
Row9934,O=c1c2c(oc(c1)-c3ccc(O)cc3)cc(OC)cc2O,C16H12O5,2.67,40.171516,16,17,33,17.908484,23,379,805.05,249.282300508673,0,2,2,20,0.454545454545455,5,0,79.9,5.52356195605701,284.068473484,3.989,112,C16H12O5,0,0,0,21,284.264088032364,0.0303030303030303,2
Row9935,O=C1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=C[C@@H](O)CC4)CC3)C)CC2)CC1)C,C19H28O2,3.33,53.714204,0,0,49,31.567796,24,349,2284.02,300.06186778859,2,1,0,2,0.5,3,0,37.3,5.58496250072116,288.208930136001,3.301,126,C19H28O2,0,0,0,21,288.425133001233,0.326530612244898,0
Row9936,O=C1C2([C@H]([C@H]3[C@@H]([C@@]4(C(=C[C@@H](O)CC4)CC3)C)CC2)CC1)C,C19H28O2,3.33,53.714204,0,0,49,31.567796,24,349,2284.02,300.06186778859,2,1,0,2,0.5,3,0,37.3,5.58496250072116,288.208930136001,3.301,126,C19H28O2,0,0,0,21,288.425133001233,0.326530612244898,0
Row9937,O1c2c(O)c(O)ccc2C[C@@H]([C@H]1c3cc(O)c(O)cc3)O,C15H14O6,2.45,40.547102,12,12,35,17.220898,23,351,949.06,246.049459984967,1,5,0,9,0.5,6,0,110.38,5.52356195605701,290.079038168,1.89,114,C15H14O6,0,0,0,21,290.268638570797,0.0857142857142857,1
Row9938,O=c1c(O)c(oc2c1c(O)cc(c2)O)-c3cc(OC)c(O)c(c3)OC,C17H14O8,2.45,45.671102,16,17,39,22.010898,27,423,1081.08,292.948965236223,0,4,2,23,0.5,9,0,129.59,5.75488750216347,346.068867408,3.253,134,C17H14O8,0,0,0,25,346.288920219512,0.0512820512820513,3
Row9939,O=c1c(O)c(oc2c1c(O)cc(c2)O)-c3cc(OC)c(O)c(c3)O,C16H12O8,2.34,42.577516,16,17,36,17.908484,26,404,892.08,275.652980610356,0,5,2,23,0.5,8,0,140.59,5.70043971814109,332.053217344,3.361,130,C16H12O8,0,0,0,24,332.262302815073,0.0277777777777778,2
Row9940,O=CC(Cc1ccc(C(C)(C)C)cc1)C,C14H20O,2.89,38.77786,6,6,35,22.82214,15,205,1015.01,225.688176659495,1,0,4,6,0.444444444444444,8,0,17.07,4.90689059560852,204.15141526,4.142,72,C14H20O,0,0,0,15,204.308522559117,0.2,4
Row9941,O=C1c2c(O)c(c(O)cc2OC(C1)c3ccc(O)cc3)C,C16H14O5,2.67,41.505102,12,12,35,18.178898,23,377,949.05,251.918759209473,1,3,0,11,0.454545454545455,5,0,86.99,5.52356195605701,286.084123548,2.255,114,C16H14O5,0,0,0,21,286.279969540016,0.0857142857142857,1
Row9942,O=c1c(OC)c(oc2c1c(O)cc(c2)OC)-c3cc(OC)c(OC)cc3,C19H18O7,2.78,51.056274,16,17,44,30.215726,28,500,1466.07,318.750707787396,0,1,2,22,0.5,10,0,87.36,5.8073549220576,358.105252916,3.872,136,C19H18O7,0,0,0,26,358.342750100822,0.0909090909090909,5
Row9943,O=c1c(-c2ccc(OC)cc2)coc3c1ccc(c3O)O,C16H12O5,2.67,40.171516,16,17,33,17.908484,23,405,805.05,249.282300508673,0,2,2,20,0.5,5,0,79.9,5.52356195605701,284.068473484,3.813,112,C16H12O5,0,0,0,21,284.264088032364,0.0303030303030303,2
